Timestamp,Cases
10/12/2017 6:31,95.5124
10/12/2017 6:36,93.9173
10/12/2017 6:41,94.0455
10/12/2017 6:46,89.639
10/12/2017 6:51,86.4341
10/12/2017 6:56,99.0841
10/12/2017 7:01,97.2263
10/12/2017 7:06,97.1852
10/12/2017 7:11,95.5905
10/12/2017 7:16,84.561
10/12/2017 7:21,73.5609
10/12/2017 7:26,71.4062
10/12/2017 7:31,60.1184
10/12/2017 7:36,55.5349
10/12/2017 7:41,56.2678
10/12/2017 7:46,54.3989
10/12/2017 7:51,52.6697
10/12/2017 7:56,60.687
10/12/2017 8:01,54.8726
10/12/2017 8:06,81.4029
10/12/2017 8:11,90.5966
10/12/2017 8:16,95.3286
10/12/2017 8:21,91.268
10/12/2017 8:26,84.5882
10/12/2017 8:31,79.4365
10/12/2017 8:36,73.3147
10/12/2017 8:41,69.4888
10/12/2017 8:46,71.4661
10/12/2017 8:51,61.7016
10/12/2017 8:56,57.3567
10/12/2017 9:01,56.601
10/12/2017 9:06,83.5835
10/12/2017 9:11,87.0092
10/12/2017 9:16,92.3037
10/12/2017 9:21,84.2021
10/12/2017 9:26,80.3884
10/12/2017 9:31,78.6289
10/12/2017 9:36,65.5139
10/12/2017 9:41,68.0121
10/12/2017 9:46,78.3028
10/12/2017 9:51,64.5904
10/12/2017 9:56,56.3404
10/12/2017 10:01,54.2025
10/12/2017 10:06,51.7392
10/12/2017 10:11,58.2492
10/12/2017 10:16,76.6763
10/12/2017 10:21,67.3979
10/12/2017 10:26,56.2991
10/12/2017 10:31,54.2562
10/12/2017 10:36,50.3059
10/12/2017 10:41,37.6558
10/12/2017 10:46,31.1808
10/12/2017 10:51,31.2015
10/12/2017 10:56,30.4451
10/12/2017 11:01,38.3752
10/12/2017 11:06,81.64
10/12/2017 11:11,79.8365
10/12/2017 11:16,80.6146
10/12/2017 11:21,75.814
10/12/2017 11:26,73.0849
10/12/2017 11:31,74.395
10/12/2017 11:36,72.0483
10/12/2017 11:41,67.3282
10/12/2017 11:46,53.664
10/12/2017 11:51,44.9527
10/12/2017 11:56,45.9415
10/12/2017 12:01,48.3877
10/12/2017 12:06,56.5203
10/12/2017 12:11,62.4688
10/12/2017 12:16,67.0558
10/12/2017 12:21,59.646
10/12/2017 12:26,56.511
10/12/2017 12:31,55.8195
10/12/2017 12:36,56.2888
10/12/2017 12:41,56.8359
10/12/2017 12:46,55.3342
10/12/2017 12:51,50.3945
10/12/2017 12:56,40.2078
10/12/2017 13:01,43.5611
10/12/2017 13:06,78.123
10/12/2017 13:11,50.5624
10/12/2017 13:16,54.8856
10/12/2017 13:21,54.6694
10/12/2017 13:26,57.1325
10/12/2017 13:31,55.0935
10/12/2017 13:36,56.0938
10/12/2017 13:41,55.3117
10/12/2017 13:46,57.7113
10/12/2017 13:51,57.6588
10/12/2017 13:56,57.4439
10/12/2017 14:01,53.9511
10/12/2017 14:06,56.4956
10/12/2017 14:11,57.1077
10/12/2017 14:16,59.2521
10/12/2017 14:21,58.8378
10/12/2017 14:26,66.133
10/12/2017 14:31,66.133
10/12/2017 14:36,49.0056
10/12/2017 14:41,44.0866
10/12/2017 14:46,42.1352
10/12/2017 14:51,42.5326
10/12/2017 14:56,44.0255
10/12/2017 15:01,51.7493
10/12/2017 15:06,51.618
10/12/2017 15:11,49.0758
10/12/2017 15:16,49.2286
10/12/2017 15:21,53.3404
10/12/2017 15:26,48.5204
10/12/2017 15:31,48.3104
10/12/2017 15:36,47.2193
10/12/2017 15:41,35.5499
10/12/2017 15:46,30.7141
10/12/2017 15:51,29.3068
10/12/2017 15:56,26.1985
10/12/2017 16:01,25.6348
10/12/2017 16:06,32.1706
10/12/2017 16:11,40.0671
10/12/2017 16:16,38.2456
10/12/2017 16:21,15.8549
10/12/2017 16:26,17.5779
10/12/2017 16:31,12.1742
10/12/2017 16:36,13.9593
10/12/2017 16:41,24.6767
10/12/2017 16:46,44.8193
10/12/2017 16:51,50.364
10/12/2017 16:56,49.8525
10/12/2017 17:01,39.816
10/12/2017 17:06,48.0856
10/12/2017 17:11,42.0974
10/12/2017 17:16,39.645
10/12/2017 17:21,42.7921
10/12/2017 17:26,47.4957
10/12/2017 17:31,43.5632
10/12/2017 17:36,39.9396
10/12/2017 17:41,39.6696
10/12/2017 17:46,40.6455
10/12/2017 17:51,40.4382
10/12/2017 17:56,40.627
10/12/2017 18:01,39.1692
10/12/2017 18:06,49.0832
10/12/2017 18:11,54.8123
10/12/2017 18:16,71.2263
10/12/2017 18:21,72.9299
10/12/2017 18:26,79.0718
10/12/2017 18:31,74.2695
10/12/2017 18:36,73.41
10/12/2017 18:41,65.2428
10/12/2017 18:46,50.4542
10/12/2017 18:51,55.1214
10/12/2017 18:56,57.8644
10/12/2017 19:01,55.2489
10/12/2017 19:06,64.9956
10/12/2017 19:11,65.6344
10/12/2017 19:16,66.7678
10/12/2017 19:21,67.1202
10/12/2017 19:26,67.5273
10/12/2017 19:31,67.5249
10/12/2017 19:36,72.7684
10/12/2017 19:41,67.7055
10/12/2017 19:46,68.7028
10/12/2017 19:51,64.1176
10/12/2017 19:56,64.8657
10/12/2017 20:01,51.718
10/12/2017 20:06,52.7993
10/12/2017 20:11,51.7877
10/12/2017 20:16,50.8528
10/12/2017 20:21,55.1
10/12/2017 20:26,51.8379
10/12/2017 20:31,54.9839
10/12/2017 20:36,64.7687
10/12/2017 20:41,66.9671
10/12/2017 20:46,67.9181
10/12/2017 20:51,53.5694
10/12/2017 20:56,34.4145
10/12/2017 21:01,40.7006
10/12/2017 21:06,54.0693
10/12/2017 21:11,53.5849
10/12/2017 21:16,55.3607
10/12/2017 21:21,57.7825
10/12/2017 21:26,57.0758
10/12/2017 21:31,53.0496
10/12/2017 21:36,55.2929
10/12/2017 21:41,53.7046
10/12/2017 21:46,54.3828
10/12/2017 21:51,54.4688
10/12/2017 21:56,54.4548
10/12/2017 22:01,65.2249
10/12/2017 22:06,85.7535
10/12/2017 22:11,70.5721
10/12/2017 22:16,59.8653
10/12/2017 22:21,52.4361
10/12/2017 22:26,49.5699
10/12/2017 22:31,42.5595
10/12/2017 22:36,42.6774
10/12/2017 22:41,46.4358
10/12/2017 22:46,47.6705
10/12/2017 22:51,53.7306
10/12/2017 22:56,61.5784
10/12/2017 23:01,62.8587
10/12/2017 23:06,84.3724
10/12/2017 23:11,86.6832
10/12/2017 23:16,96.4708
10/12/2017 23:21,99.537
10/12/2017 23:26,89.5499
10/12/2017 23:31,88.2639
10/12/2017 23:36,81.3233
